hyperedge_id,hyperedge_type,image_name,hyperedge_weight
HE_000014,knn,z_82_01526.png,0.014859163005913324
HE_000014,knn,z_88_00170.png,0.014859163005913324
HE_000014,knn,z_90_00170.png,0.014859163005913324
HE_000014,knn,z_90_00292.png,0.014859163005913324
HE_000015,knn,z_86_00243.png,0.035678381706677816
HE_000015,knn,z_90_00193.png,0.035678381706677816
HE_000015,knn,z_90_00243.png,0.035678381706677816
HE_000015,knn,z_86_00193.png,0.035678381706677816
HE_000015,knn,z_88_01566.png,0.035678381706677816
HE_000015,knn,z_84_00243.png,0.035678381706677816
HE_000015,knn,z_88_00243.png,0.035678381706677816
HE_000015,knn,z_88_00193.png,0.035678381706677816
HE_000015,knn,z_84_01107.png,0.035678381706677816
HE_000015,knn,z_86_01107.png,0.035678381706677816
HE_000015,knn,z_88_01107.png,0.035678381706677816
HE_000016,knn,z_84_01341.png,0.008565543491806936
HE_000016,knn,z_82_01088.png,0.008565543491806936
HE_000016,knn,z_82_00329.png,0.008565543491806936
HE_000016,knn,z_88_00373.png,0.008565543491806936
HE_000016,knn,z_86_00373.png,0.008565543491806936
HE_000016,knn,z_82_00373.png,0.008565543491806936
HE_000016,knn,z_80_01404.png,0.008565543491806936
HE_000016,knn,z_88_00380.png,0.008565543491806936
HE_000016,knn,z_90_00194.png,0.008565543491806936
HE_000016,knn,z_86_01068.png,0.008565543491806936
HE_000016,knn,z_88_01068.png,0.008565543491806936
HE_000017,knn,z_82_00045.png,0.02287566311619983
HE_000017,knn,z_86_00045.png,0.02287566311619983
HE_000017,knn,z_86_01438.png,0.02287566311619983
HE_000017,knn,z_86_00262.png,0.02287566311619983
HE_000017,knn,z_86_01536.png,0.02287566311619983
HE_000017,knn,z_84_00113.png,0.02287566311619983
HE_000017,knn,z_80_00045.png,0.02287566311619983
HE_000017,knn,z_84_01116.png,0.02287566311619983
HE_000017,knn,z_90_00258.png,0.02287566311619983
HE_000017,knn,z_90_01318.png,0.02287566311619983
HE_000017,knn,z_86_00157.png,0.02287566311619983
HE_000018,knn,z_84_00544.png,0.01562885066715412
HE_000018,knn,z_80_00170.png,0.01562885066715412
HE_000018,knn,z_80_00113.png,0.01562885066715412
HE_000018,knn,z_88_00544.png,0.01562885066715412
HE_000018,knn,z_84_00262.png,0.01562885066715412
HE_000018,knn,z_90_00152.png,0.01562885066715412
HE_000018,knn,z_90_00544.png,0.01562885066715412
HE_000018,knn,z_86_00258.png,0.01562885066715412
HE_000018,knn,z_90_01116.png,0.01562885066715412
HE_000018,knn,z_86_00544.png,0.01562885066715412
HE_000018,knn,z_86_00170.png,0.01562885066715412
HE_000019,knn,z_82_01493.png,0.02071975396747053
HE_000019,knn,z_90_01149.png,0.02071975396747053
HE_000019,knn,z_80_01493.png,0.02071975396747053
HE_000019,knn,z_82_00262.png,0.02071975396747053
HE_000019,knn,z_80_01516.png,0.02071975396747053
HE_000019,knn,z_82_01516.png,0.02071975396747053
HE_000019,knn,z_82_01526.png,0.02071975396747053
HE_000019,knn,z_88_00170.png,0.02071975396747053
HE_000019,knn,z_90_00170.png,0.02071975396747053
HE_000019,knn,z_88_00758.png,0.02071975396747053
HE_000019,knn,z_90_00758.png,0.02071975396747053
HE_000020,knn,z_90_00658.png,0.026075753221144606
HE_000020,knn,z_86_00045.png,0.026075753221144606
HE_000020,knn,z_82_01116.png,0.026075753221144606
HE_000020,knn,z_80_00544.png,0.026075753221144606
HE_000020,knn,z_84_00758.png,0.026075753221144606
HE_000020,knn,z_88_00658.png,0.026075753221144606
HE_000020,knn,z_88_00045.png,0.026075753221144606
HE_000020,knn,z_80_00045.png,0.026075753221144606
HE_000020,knn,z_90_00045.png,0.026075753221144606
HE_000020,knn,z_86_01116.png,0.026075753221144606
HE_000020,knn,z_80_00758.png,0.026075753221144606
HE_000021,knn,z_84_00658.png,0.013165474436599456
HE_000021,knn,z_84_00544.png,0.013165474436599456
HE_000021,knn,z_80_00170.png,0.013165474436599456
HE_000021,knn,z_80_01116.png,0.013165474436599456
HE_000021,knn,z_88_00544.png,0.013165474436599456
HE_000021,knn,z_84_00262.png,0.013165474436599456
HE_000021,knn,z_82_00544.png,0.013165474436599456
HE_000021,knn,z_84_01624.png,0.013165474436599456
HE_000021,knn,z_88_01116.png,0.013165474436599456
HE_000021,knn,z_90_00218.png,0.013165474436599456
HE_000021,knn,z_90_01116.png,0.013165474436599456
HE_000022,knn,z_90_01493.png,0.017610973007922862
HE_000022,knn,z_80_01526.png,0.017610973007922862
HE_000022,knn,z_82_01624.png,0.017610973007922862
HE_000022,knn,z_84_01149.png,0.017610973007922862
HE_000022,knn,z_86_01536.png,0.017610973007922862
HE_000022,knn,z_90_01365.png,0.017610973007922862
HE_000022,knn,z_90_00262.png,0.017610973007922862
HE_000022,knn,z_90_00780.png,0.017610973007922862
HE_000022,knn,z_82_01149.png,0.017610973007922862
HE_000022,knn,z_86_00113.png,0.017610973007922862
HE_000022,knn,z_86_00157.png,0.017610973007922862
HE_000023,knn,z_86_01468.png,0.03721966439221396
HE_000023,knn,z_90_00024.png,0.03721966439221396
HE_000023,knn,z_86_01178.png,0.03721966439221396
HE_000023,knn,z_88_00775.png,0.03721966439221396
HE_000023,knn,z_90_00545.png,0.03721966439221396
HE_000023,knn,z_88_00024.png,0.03721966439221396
HE_000023,knn,z_82_01178.png,0.03721966439221396
HE_000023,knn,z_82_01468.png,0.03721966439221396
HE_000023,knn,z_80_00589.png,0.03721966439221396
HE_000023,knn,z_84_01178.png,0.03721966439221396
HE_000023,knn,z_84_00775.png,0.03721966439221396
HE_000024,knn,z_82_01365.png,0.025190539228771167
HE_000024,knn,z_80_00193.png,0.025190539228771167
HE_000024,knn,z_82_01007.png,0.025190539228771167
HE_000024,knn,z_88_01493.png,0.025190539228771167
HE_000024,knn,z_88_01318.png,0.025190539228771167
HE_000024,knn,z_82_01566.png,0.025190539228771167
HE_000024,knn,z_80_01107.png,0.025190539228771167
HE_000024,knn,z_80_00262.png,0.025190539228771167
HE_000024,knn,z_86_01365.png,0.025190539228771167
HE_000024,knn,z_84_01365.png,0.025190539228771167
HE_000024,knn,z_88_01365.png,0.025190539228771167
HE_000025,knn,z_88_00545.png,0.021181860490447593
HE_000025,knn,z_90_01123.png,0.021181860490447593
HE_000025,knn,z_90_01536.png,0.021181860490447593
HE_000025,knn,z_90_01438.png,0.021181860490447593
HE_000025,knn,z_80_00775.png,0.021181860490447593
HE_000025,knn,z_88_01438.png,0.021181860490447593
HE_000025,knn,z_82_00775.png,0.021181860490447593
HE_000025,knn,z_82_01423.png,0.021181860490447593
HE_000025,knn,z_88_00218.png,0.021181860490447593
HE_000025,knn,z_90_00545.png,0.021181860490447593
HE_000025,knn,z_90_00775.png,0.021181860490447593
HE_000026,knn,z_80_01365.png,0.02717418950402238
HE_000026,knn,z_88_01566.png,0.02717418950402238
HE_000026,knn,z_80_01566.png,0.02717418950402238
HE_000026,knn,z_90_01566.png,0.02717418950402238
HE_000026,knn,z_82_00243.png,0.02717418950402238
HE_000026,knn,z_80_00243.png,0.02717418950402238
HE_000026,knn,z_86_01566.png,0.02717418950402238
HE_000026,knn,z_86_01007.png,0.02717418950402238
HE_000026,knn,z_84_00193.png,0.02717418950402238
HE_000026,knn,z_84_01007.png,0.02717418950402238
HE_000026,knn,z_82_00193.png,0.02717418950402238
HE_000027,knn,z_84_01341.png,0.007272290449102306
HE_000027,knn,z_86_01493.png,0.007272290449102306
HE_000027,knn,z_84_00332.png,0.007272290449102306
HE_000027,knn,z_82_00329.png,0.007272290449102306
HE_000027,knn,z_86_00292.png,0.007272290449102306
HE_000027,knn,z_86_00419.png,0.007272290449102306
HE_000027,knn,z_88_01276.png,0.007272290449102306
HE_000027,knn,z_84_00292.png,0.007272290449102306
HE_000027,knn,z_90_00373.png,0.007272290449102306
HE_000027,knn,z_88_01068.png,0.007272290449102306
HE_000027,knn,z_84_00253.png,0.007272290449102306
HE_000028,knn,z_84_00544.png,0.01538214339279101
HE_000028,knn,z_80_00170.png,0.01538214339279101
HE_000028,knn,z_80_00113.png,0.01538214339279101
HE_000028,knn,z_88_01149.png,0.01538214339279101
HE_000028,knn,z_82_00157.png,0.01538214339279101
HE_000028,knn,z_84_01624.png,0.01538214339279101
HE_000028,knn,z_82_00113.png,0.01538214339279101
HE_000028,knn,z_80_00157.png,0.01538214339279101
HE_000028,knn,z_90_00544.png,0.01538214339279101
HE_000028,knn,z_90_00419.png,0.01538214339279101
HE_000028,knn,z_86_00170.png,0.01538214339279101
HE_000029,knn,z_84_01132.png,0.004402736305652927
HE_000029,knn,z_84_00332.png,0.004402736305652927
HE_000029,knn,z_88_00152.png,0.004402736305652927
HE_000029,knn,z_82_00329.png,0.004402736305652927
HE_000029,knn,z_86_00419.png,0.004402736305652927
HE_000029,knn,z_82_00373.png,0.004402736305652927
HE_000029,knn,z_80_00373.png,0.004402736305652927
HE_000029,knn,z_86_01068.png,0.004402736305652927
HE_000029,knn,z_88_01068.png,0.004402736305652927
HE_000029,knn,z_84_00162.png,0.004402736305652927
HE_000029,knn,z_82_01132.png,0.004402736305652927
HE_000030,knn,z_84_01341.png,0.005844358874651769
HE_000030,knn,z_84_01132.png,0.005844358874651769
HE_000030,knn,z_84_00332.png,0.005844358874651769
HE_000030,knn,z_82_00329.png,0.005844358874651769
HE_000030,knn,z_86_00292.png,0.005844358874651769
HE_000030,knn,z_86_00419.png,0.005844358874651769
HE_000030,knn,z_80_01091.png,0.005844358874651769
HE_000030,knn,z_90_00373.png,0.005844358874651769
HE_000030,knn,z_88_01068.png,0.005844358874651769
HE_000030,knn,z_84_00162.png,0.005844358874651769
HE_000030,knn,z_82_01132.png,0.005844358874651769
HE_000031,knn,z_90_01536.png,0.01567005156809266
HE_000031,knn,z_86_01438.png,0.01567005156809266
HE_000031,knn,z_86_01536.png,0.01567005156809266
HE_000031,knn,z_90_01365.png,0.01567005156809266
HE_000031,knn,z_88_00218.png,0.01567005156809266
HE_000031,knn,z_90_00262.png,0.01567005156809266
HE_000031,knn,z_90_00780.png,0.01567005156809266
HE_000031,knn,z_82_01149.png,0.01567005156809266
HE_000031,knn,z_84_00218.png,0.01567005156809266
HE_000031,knn,z_86_00113.png,0.01567005156809266
HE_000031,knn,z_86_00157.png,0.01567005156809266
HE_000032,knn,z_84_01493.png,0.02454368445820516
HE_000032,knn,z_84_01451.png,0.02454368445820516
HE_000032,knn,z_86_01451.png,0.02454368445820516
HE_000032,knn,z_86_01516.png,0.02454368445820516
HE_000032,knn,z_82_00157.png,0.02454368445820516
HE_000032,knn,z_86_01624.png,0.02454368445820516
HE_000032,knn,z_88_01516.png,0.02454368445820516
HE_000032,knn,z_86_01203.png,0.02454368445820516
HE_000032,knn,z_84_01516.png,0.02454368445820516
HE_000032,knn,z_82_01203.png,0.02454368445820516
HE_000032,knn,z_90_00419.png,0.02454368445820516
HE_000033,knn,z_80_00113.png,0.015035757895541218
HE_000033,knn,z_88_01149.png,0.015035757895541218
HE_000033,knn,z_80_00687.png,0.015035757895541218
HE_000033,knn,z_84_00262.png,0.015035757895541218
HE_000033,knn,z_84_01624.png,0.015035757895541218
HE_000033,knn,z_82_01526.png,0.015035757895541218
HE_000033,knn,z_82_00658.png,0.015035757895541218
HE_000033,knn,z_88_01116.png,0.015035757895541218
HE_000033,knn,z_90_00218.png,0.015035757895541218
HE_000033,knn,z_90_01116.png,0.015035757895541218
HE_000033,knn,z_90_00419.png,0.015035757895541218
HE_000034,knn,z_84_00170.png,0.011247931280519369
HE_000034,knn,z_88_00419.png,0.011247931280519369
HE_000034,knn,z_86_00152.png,0.011247931280519369
HE_000034,knn,z_90_00253.png,0.011247931280519369
HE_000034,knn,z_80_00419.png,0.011247931280519369
HE_000034,knn,z_80_01451.png,0.011247931280519369
HE_000034,knn,z_90_01240.png,0.011247931280519369
HE_000034,knn,z_80_00332.png,0.011247931280519369
HE_000034,knn,z_82_00433.png,0.011247931280519369
HE_000034,knn,z_84_01276.png,0.011247931280519369
HE_000034,knn,z_82_00340.png,0.011247931280519369
HE_000035,knn,z_84_01526.png,0.021219082769900588
HE_000035,knn,z_80_01149.png,0.021219082769900588
HE_000035,knn,z_88_01054.png,0.021219082769900588
HE_000035,knn,z_80_01526.png,0.021219082769900588
HE_000035,knn,z_84_01149.png,0.021219082769900588
HE_000035,knn,z_80_01516.png,0.021219082769900588
HE_000035,knn,z_86_00262.png,0.021219082769900588
HE_000035,knn,z_84_00113.png,0.021219082769900588
HE_000035,knn,z_90_01054.png,0.021219082769900588
HE_000035,knn,z_90_00170.png,0.021219082769900588
HE_000035,knn,z_86_01149.png,0.021219082769900588
HE_000036,knn,z_84_00170.png,0.01534568418183483
HE_000036,knn,z_82_00170.png,0.01534568418183483
HE_000036,knn,z_82_01451.png,0.01534568418183483
HE_000036,knn,z_80_00433.png,0.01534568418183483
HE_000036,knn,z_86_01240.png,0.01534568418183483
HE_000036,knn,z_88_00292.png,0.01534568418183483
HE_000036,knn,z_90_01240.png,0.01534568418183483
HE_000036,knn,z_86_01624.png,0.01534568418183483
HE_000036,knn,z_84_00433.png,0.01534568418183483
HE_000036,knn,z_80_00157.png,0.01534568418183483
HE_000036,knn,z_86_00258.png,0.01534568418183483
HE_000037,knn,z_84_01493.png,0.02616477567419707
HE_000037,knn,z_84_01451.png,0.02616477567419707
HE_000037,knn,z_86_01451.png,0.02616477567419707
HE_000037,knn,z_86_01516.png,0.02616477567419707
HE_000037,knn,z_88_01203.png,0.02616477567419707
HE_000037,knn,z_84_01203.png,0.02616477567419707
HE_000037,knn,z_88_01516.png,0.02616477567419707
HE_000037,knn,z_86_01203.png,0.02616477567419707
HE_000037,knn,z_84_01516.png,0.02616477567419707
HE_000037,knn,z_82_01203.png,0.02616477567419707
HE_000037,knn,z_90_00419.png,0.02616477567419707
HE_000038,knn,z_84_01068.png,0.008211052039761151
HE_000038,knn,z_90_01068.png,0.008211052039761151
HE_000038,knn,z_90_01091.png,0.008211052039761151
HE_000038,knn,z_88_01091.png,0.008211052039761151
HE_000038,knn,z_84_00380.png,0.008211052039761151
HE_000038,knn,z_86_00162.png,0.008211052039761151
HE_000038,knn,z_86_01091.png,0.008211052039761151
HE_000038,knn,z_90_01276.png,0.008211052039761151
HE_000038,knn,z_80_00380.png,0.008211052039761151
HE_000038,knn,z_86_00332.png,0.008211052039761151
HE_000038,knn,z_82_01091.png,0.008211052039761151
HE_000039,knn,z_90_01068.png,0.007982263347598578
HE_000039,knn,z_90_01091.png,0.007982263347598578
HE_000039,knn,z_86_00152.png,0.007982263347598578
HE_000039,knn,z_86_01276.png,0.007982263347598578
HE_000039,knn,z_82_00419.png,0.007982263347598578
HE_000039,knn,z_88_01543.png,0.007982263347598578
HE_000039,knn,z_90_01276.png,0.007982263347598578
HE_000039,knn,z_80_00380.png,0.007982263347598578
HE_000039,knn,z_88_01000.png,0.007982263347598578
HE_000039,knn,z_82_01376.png,0.007982263347598578
HE_000039,knn,z_88_01240.png,0.007982263347598578
HE_000040,knn,z_90_01068.png,0.007931604949925912
HE_000040,knn,z_90_01091.png,0.007931604949925912
HE_000040,knn,z_90_00332.png,0.007931604949925912
HE_000040,knn,z_86_00152.png,0.007931604949925912
HE_000040,knn,z_90_00162.png,0.007931604949925912
HE_000040,knn,z_84_00419.png,0.007931604949925912
HE_000040,knn,z_88_01091.png,0.007931604949925912
HE_000040,knn,z_90_01276.png,0.007931604949925912
HE_000040,knn,z_80_00380.png,0.007931604949925912
HE_000040,knn,z_82_01376.png,0.007931604949925912
HE_000040,knn,z_84_01276.png,0.007931604949925912
HE_000041,knn,z_86_00243.png,0.030169007901616897
HE_000041,knn,z_80_01365.png,0.030169007901616897
HE_000041,knn,z_88_01566.png,0.030169007901616897
HE_000041,knn,z_80_01566.png,0.030169007901616897
HE_000041,knn,z_84_00243.png,0.030169007901616897
HE_000041,knn,z_88_00243.png,0.030169007901616897
HE_000041,knn,z_80_00243.png,0.030169007901616897
HE_000041,knn,z_86_01566.png,0.030169007901616897
HE_000041,knn,z_84_00193.png,0.030169007901616897
HE_000041,knn,z_84_01566.png,0.030169007901616897
HE_000041,knn,z_82_00193.png,0.030169007901616897
HE_000042,knn,z_90_01149.png,0.016502907783049924
HE_000042,knn,z_80_01149.png,0.016502907783049924
HE_000042,knn,z_82_00218.png,0.016502907783049924
HE_000042,knn,z_80_00218.png,0.016502907783049924
HE_000042,knn,z_80_01516.png,0.016502907783049924
HE_000042,knn,z_82_01516.png,0.016502907783049924
HE_000042,knn,z_86_00262.png,0.016502907783049924
HE_000042,knn,z_84_00113.png,0.016502907783049924
HE_000042,knn,z_88_00170.png,0.016502907783049924
HE_000042,knn,z_90_00170.png,0.016502907783049924
HE_000042,knn,z_86_01149.png,0.016502907783049924
HE_000043,knn,z_80_00193.png,0.019758772572276696
HE_000043,knn,z_88_01318.png,0.019758772572276696
HE_000043,knn,z_84_00258.png,0.019758772572276696
HE_000043,knn,z_80_01536.png,0.019758772572276696
HE_000043,knn,z_84_01536.png,0.019758772572276696
HE_000043,knn,z_84_01318.png,0.019758772572276696
HE_000043,knn,z_88_00262.png,0.019758772572276696
HE_000043,knn,z_90_00275.png,0.019758772572276696
HE_000043,knn,z_84_01365.png,0.019758772572276696
HE_000043,knn,z_80_01624.png,0.019758772572276696
HE_000043,knn,z_88_01536.png,0.019758772572276696
HE_000044,knn,z_80_01365.png,0.024960442280614538
HE_000044,knn,z_88_01566.png,0.024960442280614538
HE_000044,knn,z_80_01566.png,0.024960442280614538
HE_000044,knn,z_90_01566.png,0.024960442280614538
HE_000044,knn,z_82_00243.png,0.024960442280614538
HE_000044,knn,z_80_00243.png,0.024960442280614538
HE_000044,knn,z_86_01566.png,0.024960442280614538
HE_000044,knn,z_84_00193.png,0.024960442280614538
HE_000044,knn,z_84_01007.png,0.024960442280614538
HE_000044,knn,z_84_01566.png,0.024960442280614538
HE_000044,knn,z_82_00193.png,0.024960442280614538
HE_000045,knn,z_82_00045.png,0.023704847183412023
HE_000045,knn,z_90_00658.png,0.023704847183412023
HE_000045,knn,z_86_00045.png,0.023704847183412023
HE_000045,knn,z_82_01116.png,0.023704847183412023
HE_000045,knn,z_86_00262.png,0.023704847183412023
HE_000045,knn,z_84_00113.png,0.023704847183412023
HE_000045,knn,z_88_00045.png,0.023704847183412023
HE_000045,knn,z_80_00045.png,0.023704847183412023
HE_000045,knn,z_84_01116.png,0.023704847183412023
HE_000045,knn,z_90_01318.png,0.023704847183412023
HE_000045,knn,z_86_01116.png,0.023704847183412023
HE_000046,knn,z_90_00098.png,0.026983465607535596
HE_000046,knn,z_90_01516.png,0.026983465607535596
HE_000046,knn,z_84_01506.png,0.026983465607535596
HE_000046,knn,z_90_00477.png,0.026983465607535596
HE_000046,knn,z_84_00524.png,0.026983465607535596
HE_000046,knn,z_86_00477.png,0.026983465607535596
HE_000046,knn,z_88_00142.png,0.026983465607535596
HE_000046,knn,z_84_00071.png,0.026983465607535596
HE_000046,knn,z_86_01484.png,0.026983465607535596
HE_000046,knn,z_80_00071.png,0.026983465607535596
