hyperedge_id,hyperedge_type,mapper_node_id,image_name,hyperedge_weight
HE_000001,mapper_topology,cube12_cluster0,z_82_00177.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_86_00412.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_86_01393.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_80_00303.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_86_01446.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_82_00250.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_90_00480.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_82_01446.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_84_00383.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_88_01375.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_86_01126.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_82_01334.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_86_00376.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_88_01334.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_82_00246.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_90_00412.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_90_01131.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_90_00187.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_82_00005.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_88_01095.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_86_01008.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_90_01406.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_90_00787.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_84_00377.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_82_00349.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_86_00187.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_84_01373.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_86_01047.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_86_00383.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_86_01206.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_88_00217.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_86_01388.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_84_01128.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_84_01388.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_90_00116.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_82_00160.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_84_01038.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_80_01306.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_88_00395.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_86_00500.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_90_00006.png,0.0665063888149974
HE_000001,mapper_topology,cube12_cluster0,z_80_00250.png,0.0665063888149974
HE_000002,mapper_topology,cube13_cluster0,z_90_00322.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_01380.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_00519.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_01028.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_00094.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00187.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00558.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_00799.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00299.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_01033.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_00177.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_00526.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_00661.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00017.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_00324.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_00249.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_01084.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_00139.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00032.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_01123.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00147.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_00116.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_01287.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_00151.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_01280.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_01157.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00166.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_00267.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_01198.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_00683.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00177.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_00412.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_00549.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_01393.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00683.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_00552.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_01380.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_00303.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_00448.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00250.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00116.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00799.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_01474.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_01028.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_01033.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00338.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_01146.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_00094.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00780.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_01446.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00383.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_00032.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_01375.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_00032.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_01424.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00542.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_01334.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_00376.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_00017.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_01286.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_00147.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_01334.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_00554.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_00032.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00683.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_00291.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_01483.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_00412.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_01474.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_01131.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_00187.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00005.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_01229.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_01387.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00606.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_00608.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_01332.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_00445.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_01053.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_01215.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00679.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_01095.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00526.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_01437.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_01406.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_00787.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00377.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_00542.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00349.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_00187.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_01373.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_01314.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00799.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00118.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_01206.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_00217.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_00524.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00519.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_01380.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00338.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_00338.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_00116.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_82_00160.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_00500.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_88_00727.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_00349.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_00470.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_84_01314.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_01306.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_00542.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_86_00500.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_90_00006.png,0.08333689972154919
HE_000002,mapper_topology,cube13_cluster0,z_80_00250.png,0.08333689972154919
HE_000003,mapper_topology,cube14_cluster0,z_86_00606.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_01380.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00519.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_01028.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00094.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00470.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_00558.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00799.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_00299.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_00470.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_01033.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_01191.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_00594.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_00589.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00526.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_00661.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_00017.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_00623.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00139.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_00032.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_01123.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_00147.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_00454.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00151.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00429.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_01284.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_01139.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_00166.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_01567.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00501.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_01198.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_00683.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00549.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_00683.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_00552.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_01380.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_00556.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00429.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00454.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_00448.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00478.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_01191.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_01645.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_00116.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_00799.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_00478.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_00478.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_01474.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_01028.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_01033.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_00338.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_01146.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_00094.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_01485.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_01167.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_01424.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_00456.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_00780.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_00501.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_00032.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00032.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_01424.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_00542.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_01421.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00017.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_01650.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_01387.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_01286.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_01650.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_00147.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_00554.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_00032.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_00683.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00291.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_01483.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_01485.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_01314.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_01512.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_01474.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_00792.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00680.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_01437.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_01229.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_01387.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00623.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_00606.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00608.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_01332.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_01177.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00445.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_01426.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_01645.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_01511.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_01053.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_01215.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_00679.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_00526.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_01437.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_01321.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_01332.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00542.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_00111.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_01139.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_00680.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_01314.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_01183.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00456.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00727.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_00799.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_00118.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_01169.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00524.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_90_01177.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00338.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_00519.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_01380.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_00338.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00338.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_00429.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_01317.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00500.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_88_00727.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_00349.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_86_00470.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_84_01314.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_01169.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_82_00556.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00456.png,0.10717737188968757
HE_000003,mapper_topology,cube14_cluster0,z_80_00542.png,0.10717737188968757
HE_000004,mapper_topology,cube15_cluster0,z_86_00606.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_80_00470.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_90_00470.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_82_01191.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_90_00594.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_90_00589.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_88_00623.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_84_00454.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_80_00429.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_88_01284.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_82_01139.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_80_01567.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_90_00556.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_86_00429.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_86_00454.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_80_00478.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_84_01191.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_84_01645.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_82_00478.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_86_01485.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_82_01167.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_82_01424.png,0.11357553938511289
HE_000004,mapper_topology,cube15_cluster0,z_88_00456.png,0.11357553938511289
